"","CVE_AGEB","CVEGEO","CVE_ENT","CVE_MUN","CVE_LOC","POB_2010","IND1","IND2","IND3","IND4","IND5","IND6","IND7","IND8","IND9","IND10","CVE_SUN","NOM_SUN","IMU2010","GMU2010","LUGAR_EDO","LUGAR_NAC","total_n","localGvalues","localGvalues.est.num","KNN","dist_num.sy","time_mins.sy","dist_num.otay","time_mins.otay","dist_num.west","time_mins.west","dist_num.east","time_mins.east","dist_num","time_mins","X","establecimientos.num","x","y"
"806","5554","0900700015554","09","007","0001","2813",2.9612756265306,35.0834151126699,34.6704871062235,2.79720279702004,27.8873239434742,0.141043723594172,32.2535211267831,0.70521861797086,35.1617440227661,10.5485232068298,13,"Valle de México",-0.256455794763797,"Medium","484","22665",0,-0.13,-0.13,"c(10498, 10499, 10500, 10520, 10605, 10607, 10608, 10609, 10615, 10621, 10624, 10626, 10627, 10630, 10639, 10649, 10650, 10738, 10739, 10767, 10768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4645,6,-99.02303269,19.33898058
"807","426A","090070001426A","09","007","0001","4360",4.28571428571429,40.9090909092849,44.7417403442507,5.97345132736755,57.71484375,0.097465887152706,62.512266928224,3.61681329405226,54.5808966860434,26.731707316826,13,"Valle de México",0.709365592982411,"High","66","9388",0,-0.137,-0.137,"c(10501, 10502, 10503, 10505, 10506, 10507, 10508, 10509, 10651, 10652, 10741, 10742, 10758, 10761, 10762, 11244, 26765, 26766, 26768, 26769, 28516)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948,9,-98.97720942,19.33063196
"808","4274","0900700014274","09","007","0001","5489",5.91603053444072,46.44854586135,51.1815350796643,6.09951845909299,76.629570747356,0.238473768139916,80.4761904760127,7.29166666684445,58.0491673273102,29.3977812995339,13,"Valle de México",1.14515442984711,"Very high","21","5857",0,-0.137,-0.137,"c(10501, 10502, 10503, 10506, 10507, 10508, 10509, 10651, 10652, 10741, 10742, 10757, 10758, 10761, 10762, 11242, 11244, 11245, 26766, 26769, 28516)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3951,1,-98.97776033,19.32660507
"809","3420","0900700013420","09","007","0001","3795",3.62318840588213,44.7993767043079,41.479524438486,3.43370311683325,63.3479212251203,0.76754385952748,63.8063806378274,3.28227571127878,56.2363238512163,27.5219298245427,13,"Valle de México",0.639250895082732,"High","79","10121",0,-0.137,-0.137,"c(10501, 10502, 10503, 10505, 10506, 10507, 10508, 10509, 10510, 10511, 10514, 10651, 10741, 10742, 10745, 10749, 10757, 10758, 10761, 10762, 26766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3383,2,-98.98448739,19.33167333
"810","3100","0900700013100","09","007","0001","5077",2.97397769505427,39.1228070177591,39.6362884893767,3.05755395704941,34.8672566373711,0.265251989303621,48.4499557128701,0.708591673857447,45.8480565370686,18.0530973452649,13,"Valle de México",0.105538953016895,"High","240","16582",0,-0.137,-0.137,"c(10499, 10504, 10512, 10513, 10521, 10597, 10598, 10625, 10626, 10627, 10648, 10738, 10739, 10748, 10750, 10751, 10755, 10763, 10764, 10767, 10768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3130,8,-99.00838171,19.33871987
"811","2954","0900700012954","09","007","0001","2022",3.63636363660607,38.1435823057535,36.4285714285714,3.82882882864624,52.2388059701493,0.64239828687166,49.680170575693,0.63829787226099,50.8547008546006,21.5811965810644,13,"Valle de México",0.299856517994023,"High","165","13976",0,-0.137,-0.137,"c(10505, 10506, 10507, 10508, 10510, 10511, 10514, 10742, 10745, 10746, 10747, 10756, 10758, 10759, 10760, 10761, 10762, 10766, 26768, 26769, 26771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3020,4,-98.98613316,19.34387614
"812","4838","0900700014838","09","007","0001","1542",5.34351145054861,37.5475285171508,43.8157894736281,3.3082706769163,45.6233421751569,0.265957446819859,38.2978723404596,0.265251989303621,47.7453580901192,21.485411140527,13,"Valle de México",0.235086263099059,"High","185","14817",0,-0.137,-0.137,"c(10501, 10503, 10505, 10506, 10507, 10508, 10509, 10511, 10514, 10742, 10745, 10758, 10761, 10762, 26752, 26765, 26766, 26767, 26768, 26769, 26771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4268,4,-98.97772322,19.34021637
"813","5041","0900700015041","09","007","0001","2978",4.23892100175927,39.643545279629,38.1209868200715,4.40976933523944,51.7241379312736,0.132802124620796,46.8085106381617,2.12765957455887,47.5496688741969,22.8609625668906,13,"Valle de México",0.349745513650404,"High","149","13361",0,-0.137,-0.137,"c(10501, 10502, 10503, 10505, 10506, 10507, 10508, 10509, 10514, 10651, 10741, 10742, 10758, 10761, 10762, 26765, 26766, 26767, 26768, 26769, 28516)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-98.97851322,19.33631855
"814","3365","0900700013365","09","007","0001","2582",2.63157894725614,45.1428571428571,38.0485893419386,3.43383584573712,53.2051282050188,0,64.3200000001707,0.8012820512547,52.236421725289,25.2396166135191,13,"Valle de México",0.449771698562338,"High","123","12249",0,-0.137,-0.137,"c(10501, 10503, 10505, 10506, 10507, 10508, 10510, 10511, 10514, 10741, 10742, 10745, 10746, 10757, 10758, 10761, 10762, 10766, 26766, 26768, 26769)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3337,1,-98.98478891,19.33793863
"815","4842","0900700014842","09","007","0001","1632",2.94117647052549,37.4660633485442,41.7554858933501,4.5296167244785,45.4068241468066,2.61780104689982,61.5183246072126,2.61780104689982,52.8795811520698,23.6842105263719,13,"Valle de México",0.453520289520453,"High","120","12209",0,-0.137,-0.137,"c(10501, 10502, 10503, 10506, 10507, 10508, 10509, 10651, 10652, 10742, 10758, 10761, 10762, 11244, 26765, 26766, 26767, 26768, 26769, 26770, 28516)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4272,1,-98.97327055,19.33327218
"816","5319","0900700015319","09","007","0001","3462",3.37620578781737,44.8290598289732,46.2231260893908,4.45897740776726,34.5165238679612,0.122399021025876,65.6862745100026,2.8186274510536,53.9119804398592,25.6723716378758,13,"Valle de México",0.532505975040771,"High","99","11309",0,-0.137,-0.137,"c(10505, 10508, 10510, 10511, 10598, 10741, 10742, 10745, 10746, 10747, 10749, 10750, 10755, 10756, 10757, 10758, 10760, 10763, 10764, 10765, 10766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-98.99368902,19.33949861
"817","2973","0900700012973","09","007","0001","3680",3.60902255658748,43.984375,36.1504907306353,3.4847542002957,44.2640692638107,0,48.8095238097016,1.51351351352793,49.189189189391,24.052004333494,13,"Valle de México",0.301937077803723,"High","163","13945",0,-0.137,-0.137,"c(10503, 10505, 10508, 10510, 10511, 10514, 10741, 10742, 10745, 10746, 10747, 10749, 10750, 10756, 10757, 10758, 10760, 10762, 10763, 10764, 10766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3034,3,-98.99061483,19.34054995
"818","5342","0900700015342","09","007","0001","4536",3.96995708173964,47.0449172577349,40.3294012911138,2.52957976342348,77.4038461537641,1.44369586146012,83.8364167477951,7.2254335261503,58.4215591917618,32.3699421965133,13,"Valle de México",0.91897112694268,"High","39","7553",0,-0.137,-0.137,"c(10498, 10499, 10504, 10512, 10513, 10520, 10521, 10569, 10597, 10598, 10648, 10738, 10739, 10749, 10750, 10755, 10757, 10763, 10764, 10767, 10768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99.00729732,19.33252856
"819","3346","0900700013346","09","007","0001","6269",3.26732673286337,40.951029098731,35.3077049992736,3.19587628849484,49.3661971833089,0.352609308718752,51.9462137296627,1.84135977354939,49.4707127734146,20.9039548021665,13,"Valle de México",0.271022064999418,"High","173","14341",0,-0.137,-0.137,"c(10504, 10510, 10511, 10512, 10513, 10521, 10597, 10598, 10648, 10738, 10739, 10741, 10747, 10749, 10750, 10755, 10757, 10763, 10764, 10767, 10768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3321,11,-99.00177662,19.33109515
"820","2723","0900700012723","09","007","0001","3137",5.81162324658918,40.948472412327,38.0199935504002,3.89696169097878,61.2531969309845,0,56.5384615387077,1.79028132997784,51.7241379312736,22.7330779053255,13,"Valle de México",0.506824582878715,"High","105","11618",0,-0.137,-0.137,"c(10505, 10506, 10507, 10508, 10511, 10514, 10742, 10745, 10746, 10756, 10758, 10759, 10760, 10761, 10762, 10766, 26752, 26767, 26768, 26769, 26771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2834,6,-98.98336471,19.34615645
"821","5395","0900700015395","09","007","0001","3457",5.52407932011483,45.9307359306551,48.2428115017491,3.13463514899294,24.836601307193,0.522875817195651,26.4397905757682,1.71052631592983,33.9869281043834,13.8743455494757,13,"Valle de México",-0.000616357153917,"Medium","290","18279",0,-0.137,-0.137,"c(10515, 10516, 10610, 10709, 10788, 10828, 10829, 10830, 10831, 10832, 10833, 10837, 11141, 11173, 11184, 11186, 11187, 11188, 11191, 11218, 11226)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99.04493746,19.31442031
"822","5380","0900700015380","09","007","0001","8155",4.22721268154081,41.5084388186487,46.4022593319722,4.01203610817144,28.5138539041558,0.201409869227532,46.4447806355437,1.81360201535786,43.8287153651036,18.0765357503705,13,"Valle de México",0.204718517012921,"High","195","15194",0,-0.137,-0.137,"c(10515, 10516, 10610, 10618, 10622, 10709, 10788, 10828, 10829, 10830, 10831, 10832, 10833, 10836, 10837, 11141, 11186, 11188, 11191, 11218, 11226)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4568,4,-99.04480261,19.31713363
"823","4768","0900700014768","09","007","0001","3686",3.05755395704941,29.8188405796792,42.0708446866035,3.05927342240815,6.79501698735401,0,17.6940639268773,0.454029511937042,34.8072562359885,8.38052095138996,13,"Valle de México",-0.447268341916756,"Medium","716","26400",0,-0.137,-0.137,"c(10517, 10518, 10519, 10550, 10551, 10552, 10587, 10589, 10590, 10591, 10594, 10595, 10596, 10617, 10618, 10644, 10827, 10836, 10838, 10839, 10840)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4234,4,-99.05407328,19.33091416
"824","4772","0900700014772","09","007","0001","4151",3.03951367778885,29.6973727970723,43.4358223524383,2.02780996523507,19.5073891623409,0,40.3751233957028,0.886699507573079,38.703339882301,12.7826941985961,13,"Valle de México",-0.223394326518002,"Medium","452","22045",0,-0.137,-0.137,"c(10517, 10518, 10519, 10550, 10590, 10591, 10594, 10595, 10596, 10610, 10611, 10617, 10618, 10619, 10644, 10788, 10827, 10831, 10836, 10837, 10838)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4237,4,-99.04988582,19.32893206
"825","3030","0900700013030","09","007","0001","5787",4.05257393183847,31.2148217634552,47.1071490995445,3.14273243136447,15.4684095859044,0,37.0695970697885,0.86767895898656,34.2485549133657,9.4790159190329,13,"Valle de México",-0.213031435317831,"Medium","441","21853",0,-0.137,-0.137,"c(10517, 10518, 10519, 10550, 10590, 10591, 10594, 10595, 10596, 10610, 10611, 10612, 10617, 10618, 10619, 10636, 10641, 10644, 10836, 10837, 10838)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3071,8,-99.04873708,19.33197792
"826","3276","0900700013276","09","007","0001","6290",4.51488952946065,38.7718511875634,39.8912348048723,2.56029684612196,30.916282135653,0.131578947256136,46.1437046800791,0.595632031811518,47.92626728102,18.8567674111418,13,"Valle de México",0.113418979118753,"High","235","16463",0,-0.137,-0.137,"c(10386, 10498, 10499, 10500, 10520, 10521, 10569, 10605, 10607, 10621, 10624, 10627, 10630, 10631, 10646, 10649, 10650, 10738, 10739, 10767, 10768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3266,9,-99.02019111,19.33144896
"827","5338","0900700015338","09","007","0001","6236",5.11415525129255,48.4108159391494,43.5084882778408,3.36700336675375,75.2645502647478,1.05750165240168,76.8365320978188,5.75396825373121,56.7085261073065,28.3917935142156,13,"Valle de México",0.898351345897625,"High","40","7717",0,-0.137,-0.137,"c(10386, 10498, 10499, 10500, 10504, 10512, 10513, 10520, 10521, 10569, 10598, 10624, 10627, 10646, 10648, 10649, 10650, 10738, 10739, 10767, 10768)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4548,1,-99.01309884,19.32824475
"828","084A","090070001084A","09","007","0001","6765",2.35720761565911,34.155363748581,36.0131010867377,4.1360907272781,23.2934131738986,0.059880239418758,33.2335329339465,0.899280575696889,43.7462597245992,14.4910179638738,13,"Valle de México",-0.114289330654457,"Medium","345","20133",0,-0.137,-0.137,"c(10420, 10423, 10424, 10432, 10442, 10443, 10446, 10454, 10458, 10459, 10475, 10476, 10484, 10522, 10523, 10600, 10620, 10623, 10744, 10751, 10754)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,65,-99.0131681,19.36114411
"829","5249","0900700015249","09","007","0001","2875",1.70575692963753,11.7344553527864,28.0445372302037,2.11148648647207,4.21052631592983,0.116822429911527,1.63551401876137,0,14.8538011695376,3.15789473681403,13,"Valle de México",-1.09489067728598,"Very low","1809","39200",0,-0.137,-0.137,"c(10385, 10524, 10525, 10560, 10561, 10574, 10575, 10576, 10577, 10582, 10628, 10713, 10727, 10773, 10776, 10777, 10778, 10780, 10804, 10805, 10841)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4493,2,-99.08501685,19.3269937
"830","4414","0900700014414","09","007","0001","7530",2.1516393442623,17.5914791274785,27.3285294904492,2.33832663520371,0.363636363393929,0,1.09739368991678,0.688389169411048,14.2272727273212,3.01232314023965,13,"Valle de México",-1.04739657921428,"Very low","1732","38307",0,-0.137,-0.137,"c(10385, 10389, 10524, 10525, 10560, 10574, 10575, 10576, 10577, 10628, 10772, 10773, 10774, 10776, 10777, 10778, 10780, 10804, 10805, 10815, 10841)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4032,6,-99.08564516,19.32326327
"831","401A","090070001401A","09","007","0001","2856",3.361344537972,30.3410230689466,32.4486907289089,2.97029702968185,11.2482853225803,0,14.0302613479138,0,33.5164835163604,9.6021947874385,13,"Valle de México",-0.505665335728049,"Medium","809","27622",0,-0.137,-0.137,"c(9847, 9851, 9852, 9855, 10394, 10494, 10526, 10527, 10528, 10529, 10531, 10560, 10564, 10706, 10707, 10708, 10725, 10736, 10737, 10779, 10780)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3809,2,-99.10183814,19.33568471
"832","1778","0900700011778","09","007","0001","7298",4.40074906387017,30.0037481258715,30.7670850766118,3.2092864461145,11.9441571874184,0.413650465226606,15.1577858249337,0.883116883213857,33.1954498451023,10.7309486778244,13,"Valle de México",-0.447005707697015,"Medium","715","26396",0,-0.137,-0.137,"c(9834, 9846, 9851, 9852, 9854, 9855, 9869, 10394, 10494, 10526, 10527, 10528, 10529, 10564, 10706, 10707, 10708, 10725, 10736, 10737, 10779)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,19,-99.10582358,19.33655179
"833","2988","0900700012988","09","007","0001","7265",2.92728989616569,32.692677301422,31.9580218515033,2.44074991139459,15.2375434529607,1.50462962988643,20.2318840577546,0.752314814676537,37.731481481521,10.6604866743329,13,"Valle de México",-0.404851699376282,"Medium","667","25573",0,-0.137,-0.137,"c(9838, 9847, 9852, 10385, 10394, 10524, 10526, 10527, 10528, 10529, 10531, 10560, 10575, 10576, 10706, 10708, 10736, 10737, 10778, 10779, 10780)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3043,15,-99.09707709,19.33218024
"834","4024","0900700014024","09","007","0001","7208",5.82847627002877,34.1890315052814,34.5772187279873,3.38774253159585,28.0563380279962,1.69109357362975,29.7511312219463,2.03274985858806,38.6824324323604,12.6760563380883,13,"Valle de México",-0.090959338207806,"Medium","330","19713",0,-0.137,-0.137,"c(10394, 10526, 10527, 10528, 10529, 10531, 10560, 10562, 10575, 10629, 10647, 10706, 10707, 10708, 10712, 10725, 10727, 10736, 10737, 10779, 10780)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3811,1,-99.09693066,19.33705417
"835","3971","0900700013971","09","007","0001","4199",1.57728706639075,23.0227345503249,31.4168871781873,2.1226415093132,3.86690647458992,0.089847259484149,5.69620253184811,0.628366247594009,23.4402852050244,3.90417036396333,13,"Valle de México",-0.872385137229236,"Low","1468","34904",0,-0.042,-0.042,"c(10434, 10468, 10471, 10474, 10530, 10531, 10532, 10562, 10563, 10567, 10568, 10571, 10572, 10573, 10578, 10629, 10711, 10712, 10723, 10724, 10727)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3782,6,-99.08558567,19.35117165
"836","2672","0900700012672","09","007","0001","805",4.54545454535757,43.4782608695188,48.1203007516551,1.87793427223036,94.7089947087774,45.7894736840702,83.7837837835532,3.66492146597976,46.5968586386569,14.1361256546457,13,"Valle de México",1.03297435356881,"High","26","6656",0,-0.137,-0.137,"c(10529, 10530, 10531, 10532, 10562, 10563, 10571, 10572, 10575, 10628, 10629, 10647, 10706, 10711, 10712, 10713, 10723, 10724, 10725, 10727, 10842)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2788,5,-99.09178992,19.34405355
"837","3967","0900700013967","09","007","0001","3440",4.2065009562779,25.5244755243413,30.8052708637361,2.41145440818688,4.55037919805561,1.30151843794648,12.9207383276861,1.41304347807535,30.0326441783132,8.68621064059124,13,"Valle de México",-0.606966979718058,"Medium","997","29659",0,-0.042,-0.042,"c(10434, 10468, 10473, 10474, 10489, 10530, 10531, 10532, 10562, 10563, 10568, 10571, 10572, 10573, 10634, 10647, 10711, 10712, 10724, 10725, 10842)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99.09082554,19.3512186
"838","1265","0900700011265","09","007","0001","3796",2.26804123716839,23.4113712376794,38.7054161160581,2.18538055745269,3.60360360371412,0,10.6893106895457,0.500500500441773,22.6095617530922,6.88622754489102,13,"Valle de México",-0.756359382087238,"Low","1280","32618",0,-0.137,-0.137,"c(10388, 10435, 10436, 10437, 10465, 10469, 10492, 10533, 10534, 10554, 10555, 10556, 10566, 10567, 10579, 10585, 10642, 10710, 10716, 10718, 10726)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374,35,-99.06424414,19.3530801
"839","5126","0900700015126","09","007","0001","4478",3.87453874551144,19.9358787527287,33.4473324214705,2.23555070865808,0.088495575263719,0.088652482273286,1.7714791849103,0,8.64527629215068,2.65721877763212,13,"Valle de México",-1.00359525050182,"Very low","1671","37507",0,-0.137,-0.137,"c(10388, 10435, 10436, 10437, 10438, 10465, 10469, 10492, 10533, 10534, 10554, 10555, 10556, 10566, 10567, 10585, 10642, 10676, 10702, 10710, 10726)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428,2,-99.06196489,19.35673754
"840","0464","0900700010464","09","007","0001","5215",3.68663594473487,35.809162374436,41.7140615809205,2.65049416011597,11.8464052287721,0.487804878061789,23.1085526313263,1.86991869897018,41.8699186989702,13.398692810705,13,"Valle de México",-0.217351220422366,"Medium","444","21934",0,-0.137,-0.137,"c(10427, 10430, 10440, 10441, 10447, 10452, 10456, 10457, 10458, 10459, 10460, 10462, 10463, 10464, 10466, 10480, 10483, 10535, 10539, 10540, 26498)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,33,-99.02481093,19.37538922
"841","0021","0900700010021","09","007","0001","7362",2.26843100165141,27.9835390947446,40.8406352682813,2.70175438589941,2.05102551276358,0.200200200176709,11.1222444890517,0.452034153655448,28.4000000002133,7.96593186396047,13,"Valle de México",-0.624901643773253,"Low","1029","30016",0,-0.137,-0.137,"c(10297, 10298, 10299, 10309, 10326, 10366, 10367, 10383, 10390, 10398, 10399, 10536, 10537, 10542, 10670, 10675, 10690, 10692, 10734, 26454, 26455)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,79,-99.05665563,19.39290148
"842","0036","0900700010036","09","007","0001","9472",1.96767392815703,22.6462395543458,36.8224896175592,2.01906898480134,4.81196926785905,0.202020202122563,6.02507076432102,0.937627394807981,24.8379254456964,5.20113774873346,13,"Valle de México",-0.799121165326409,"Low","1369","33478",0,-0.137,-0.137,"c(10298, 10383, 10390, 10398, 10399, 10444, 10448, 10486, 10491, 10536, 10537, 10541, 10542, 10670, 10675, 10689, 10690, 10692, 10696, 10734, 26529)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,200,-99.05192867,19.3902202
"843","3577","0900700013577","09","007","0001","2275",2.71739130427826,35.9617682199659,34.9779735681057,6.55209452190304,22.6381461676083,0,28.1639928698077,0.36429872519151,35.8792184724841,7.67857142857143,13,"Valle de México",-0.15063568673125,"Medium","379","20737",0,-0.025,-0.025,"c(10428, 10429, 10444, 10445, 10448, 10453, 10466, 10467, 10481, 10482, 10483, 10486, 10491, 10493, 10538, 10539, 10540, 10541, 10542, 10670, 26478)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99.03915103,19.38539361
"844","0286","0900700010286","09","007","0001","2486",2.15053763451757,19.7468354432068,27.8822567454504,1.96850393715906,1.56006240244701,0,0.938967136115179,0,13.2398753894397,1.25391849532623,13,"Valle de México",-1.07257040929776,"Very low","1764","38747",0,-0.025,-0.025,"c(10428, 10429, 10430, 10444, 10445, 10453, 10462, 10463, 10464, 10466, 10467, 10481, 10482, 10483, 10488, 10493, 10538, 10539, 10540, 26436, 26477)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,98,-99.03400387,19.38317809
"845","0445","0900700010445","09","007","0001","3803",2.78884462130358,28,42.6638365612239,3.33560245040162,3.62318840588213,0.621118012375981,10.4554865425513,1.34575569365908,28.8819875776166,7.15025906734646,13,"Valle de México",-0.552236880020717,"Medium","896","28546",0,-0.025,-0.025,"c(10428, 10429, 10430, 10445, 10447, 10450, 10453, 10460, 10461, 10462, 10463, 10464, 10466, 10467, 10483, 10488, 10493, 10535, 10538, 10539, 10540)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,71,-99.03242814,19.3791683
"846","3558","0900700013558","09","007","0001","1513",1,26.3385146806181,31.8121693121891,3.66492146597976,8.33333333315555,0,10.1522842637103,1.27551020400544,17.424242424404,6.56565656551649,13,"Valle de México",-0.75749523143241,"Low","1281","32636",0,-0.025,-0.025,"c(10399, 10444, 10445, 10448, 10481, 10482, 10486, 10491, 10493, 10537, 10538, 10541, 10542, 10670, 10675, 10689, 10690, 10696, 10734, 26480, 26530)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,2,-99.04465486,19.38815738
"847","0074","0900700010074","09","007","0001","2598",2.08955223880597,26.9841269840085,36.4619544226344,2.3454157782516,0.775193798408267,0.155038759681653,2.35109717867001,0.156739811982448,27.5272161743843,4.53834115806782,13,"Valle de México",-0.78071485220263,"Low","1333","33091",0,-0.137,-0.137,"c(10390, 10399, 10444, 10448, 10481, 10482, 10486, 10491, 10536, 10537, 10538, 10541, 10542, 10670, 10675, 10689, 10690, 10734, 26480, 26529, 26530)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,148,-99.04740437,19.3899475
"848","0750","0900700010750","09","007","0001","8080",4.4176706827909,38.40372226204,39.9087947882927,2.68784361636652,14.3273150846615,0.058445353756173,39.2670157066974,2.21445221424086,49.0686845169726,19.3360512520884,13,"Valle de México",0.03167368114055,"Medium","273","17721",0,-0.042,-0.042,"c(10402, 10409, 10410, 10434, 10451, 10468, 10470, 10471, 10472, 10473, 10474, 10489, 10530, 10532, 10543, 10544, 10563, 10568, 10571, 10572, 10666)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814,45,-99.08621351,19.36581241
"849","3651","0900700013651","09","007","0001","2507",4.73815461362461,29.8245614036585,36.0908353611467,3.93313667649112,18.6153846155898,2.15053763451757,27.7777777777185,2.92307692311795,32.8725038404637,11.864406779435,13,"Valle de México",-0.219506084225196,"Medium","448","21978",0,-0.042,-0.042,"c(10402, 10408, 10409, 10410, 10434, 10468, 10469, 10470, 10471, 10472, 10474, 10489, 10543, 10544, 10567, 10568, 10571, 10572, 10666, 10674, 10676)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99.08009808,19.36564152
"850","0939","0900700010939","09","007","0001","4074",0.925925926083957,14.9350649348225,34.4853122685447,2.00956937816652,0.677966101758195,0,2.714164546412,0.084817642275384,11.7597292725045,2.87648054149126,13,"Valle de México",-1.09249700055377,"Very low","1804","39153",0,-0.137,-0.137,"c(9910, 9912, 10411, 10412, 10413, 10414, 10415, 10416, 10417, 10418, 10496, 10497, 10545, 10603, 10656, 10659, 10660, 10662, 10686, 10730, 10733)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,123,-99.12003257,19.3607112
"851","0360","0900700010360","09","007","0001","5121",3.37381916312154,26.4810264811679,41.9274611397914,3.23779193190544,9.15548539860879,0,15.810276679922,0.554675118667926,27.1507498025686,7.12025316454346,13,"Valle de México",-0.533267989654152,"Medium","862","28152",0,-0.137,-0.137,"c(10283, 10334, 10335, 10336, 10337, 10338, 10397, 10546, 10653, 10654, 10655, 10658, 10659, 10660, 10661, 10668, 10685, 10686, 10687, 10688, 10731)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,47,-99.11034809,19.37528015
"852","1674","0900700011674","09","007","0001","3179",4.36893203896959,30.5241935484903,40.9119696009934,3.15512708134384,7.84844384277924,0.270635994541811,15.9459459458883,0.675675675863071,28.9189189188324,5.810810810609,13,"Valle de México",-0.481671187273379,"Medium","766","27109",0,-0.137,-0.137,"c(10387, 10439, 10547, 10548, 10549, 10584, 10592, 10593, 10596, 10608, 10609, 10613, 10614, 10616, 10635, 10636, 10637, 10639, 10640, 10641, 10645)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,25,-99.0404755,19.34694412
"853","1496","0900700011496","09","007","0001","2422",4.46428571428571,25.470177324271,38.0972164519002,2.92841648591294,6.72413793127357,0,10,0.346620450821038,28.2758620687264,4.82758620671264,13,"Valle de México",-0.609337719464578,"Medium","1000","29700",0,-0.137,-0.137,"c(10387, 10439, 10547, 10548, 10549, 10554, 10584, 10585, 10586, 10592, 10593, 10596, 10614, 10616, 10636, 10637, 10638, 10640, 10641, 10644, 10645)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622,17,-99.04470816,19.34714924
"854","1316","0900700011316","09","007","0001","3409",3.11926605492354,41.1306042883046,54.8510763788428,3.11442112405146,8.86392009985385,0,25.0312891115474,0.998751560749738,37.8277153557293,12.25,13,"Valle de México",-0.146352998687585,"Medium","373","20660",0,-0.137,-0.137,"c(10387, 10438, 10439, 10455, 10547, 10548, 10549, 10554, 10584, 10585, 10592, 10593, 10614, 10616, 10635, 10636, 10637, 10638, 10640, 10641, 10645)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430,185,-99.04386723,19.35037279
"855","3026","0900700013026","09","007","0001","2671",3.30788804073961,28.6217303821585,50.5267118135099,2.75665399261446,11.0144927534763,0,17.2514619881606,0.578871201133815,33.2850940665277,8.84057971016039,13,"Valle de México",-0.398470604889312,"Medium","658","25476",0,-0.137,-0.137,"c(10517, 10518, 10550, 10551, 10552, 10583, 10587, 10588, 10589, 10590, 10591, 10594, 10595, 10617, 10644, 10789, 10827, 10835, 10838, 10839, 10840)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3070,7,-99.05801547,19.32944647
